PRED_ID,EXPERT_ID,STATEMENT_DATE,EPISODE,VIDEO_TITLE,TARGET_REGION,TARGET_HORIZON,PREDICTED_STANCE,NUMERIC_STANCE,TARGET_ASSET_TYPE,KEY_WORDING,CORE_LOGIC,STATEMENT_YM,INDEX_AT_STATEMENT,INDEX_AFTER_12M,RETURN_12M_PCT,ACCURACY_HIT_12M,SCORE
PR_EXP_07_42,EXP_07,2025-09-15,Phase 6 (2025~2026),[고종완 원장] 2025년 Phase 6 (2025~2026) 부동산 전망: 우상향 지속!,서울 핵심지 (강남/마용성),1년 (12M),우상향 지속,1.5,아파트 매매/전세,"현재 시장은 살(Live) 집과 살(Buy) 집의 결합, 성장거점 중심 장기 보유 관점에서 분석해야 합니다. 우상향 지속 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.","도시계획 공간구조, 용산/강남 마스터플랜, 인구/인프라 결합 성장가치에 기반한 우상향 지속 예측",202509,96.6990349668627,,,,50.0
PR_EXP_08_43,EXP_08,2018-10-15,Phase 1 (2018~2019),[이광수 위원] 2018년 Phase 1 (2018~2019) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 2021년 영끌 경고 및 하락장 적중, 거래량 없는 반등은 가짜(데드캣), 바닥은 거래량 폭발 시점 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","매도호가 vs 매수호가 괴리율, 거래량 급감 선행성, 가계부채 상환부담에 기반한 추격매수 금지 / 고평가 예측",201810,85.4841350493162,84.6894962277196,-0.93,0.0,85.7
PR_EXP_08_44,EXP_08,2020-09-20,Phase 2 (2020~2021),[이광수 위원] 2020년 Phase 2 (2020~2021) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 2021년 영끌 경고 및 하락장 적중, 거래량 없는 반등은 가짜(데드캣), 바닥은 거래량 폭발 시점 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","매도호가 vs 매수호가 괴리율, 거래량 급감 선행성, 가계부채 상환부담에 기반한 추격매수 금지 / 고평가 예측",202009,88.4756187372587,94.4817517798157,6.79,0.0,61.0
PR_EXP_08_45,EXP_08,2022-08-15,Phase 3 (2022),[이광수 위원] 2022년 Phase 3 (2022) 부동산 전망: 하락세 진입 / PF 위기!,전국 및 수도권 외곽,1년 (12M),하락세 진입 / PF 위기,-1.5,아파트 매매/전세,"현재 시장은 2021년 영끌 경고 및 하락장 적중, 거래량 없는 반등은 가짜(데드캣), 바닥은 거래량 폭발 시점 관점에서 분석해야 합니다. 하락세 진입 / PF 위기 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","매도호가 vs 매수호가 괴리율, 거래량 급감 선행성, 가계부채 상환부담에 기반한 하락세 진입 / PF 위기 예측",202208,111.057782347418,98.0474849231658,-11.71,1.0,91.3
PR_EXP_08_46,EXP_08,2023-03-20,Phase 4 (2023),[이광수 위원] 2023년 Phase 4 (2023) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 2021년 영끌 경고 및 하락장 적중, 거래량 없는 반등은 가짜(데드캣), 바닥은 거래량 폭발 시점 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","매도호가 vs 매수호가 괴리율, 거래량 급감 선행성, 가계부채 상환부담에 기반한 추격매수 금지 / 고평가 예측",202303,85.5256148733573,86.4486389801871,1.08,0.0,79.3
PR_EXP_08_47,EXP_08,2024-05-10,Phase 5 (2024~2025),[이광수 위원] 2024년 Phase 5 (2024~2025) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 2021년 영끌 경고 및 하락장 적중, 거래량 없는 반등은 가짜(데드캣), 바닥은 거래량 폭발 시점 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","매도호가 vs 매수호가 괴리율, 거래량 급감 선행성, 가계부채 상환부담에 기반한 추격매수 금지 / 고평가 예측",202405,86.7300623445947,92.5551775556444,6.72,0.0,61.2
PR_EXP_08_48,EXP_08,2025-09-15,Phase 6 (2025~2026),[이광수 위원] 2025년 Phase 6 (2025~2026) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 2021년 영끌 경고 및 하락장 적중, 거래량 없는 반등은 가짜(데드캣), 바닥은 거래량 폭발 시점 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","매도호가 vs 매수호가 괴리율, 거래량 급감 선행성, 가계부채 상환부담에 기반한 추격매수 금지 / 고평가 예측",202509,95.9271574483128,,,,50.0
PR_EXP_09_49,EXP_09,2018-10-15,Phase 1 (2018~2019),[채상욱 애널리스트] 2018년 Phase 1 (2018~2019) 부동산 전망: 상급지 차별화 및 선별적 보합!,서울 핵심지 (강남/마용성),1년 (12M),상급지 차별화 및 선별적 보합,0.4,아파트 매매/전세,현재 시장은 2022 하락 적중 -> 2023 특례보금자리론 반등 포착 -> 2024 상급지 차별화 및 비아파트 붕괴 분석 관점에서 분석해야 합니다. 상급지 차별화 및 선별적 보합 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.,"건축 원가(공사비) 인상, 분양가 상한제 해제 효과, 정책금융(특례/신생아) 수급에 기반한 상급지 차별화 및 선별적 보합 예측",201810,74.9603279737506,73.1124430737529,-2.47,0.0,84.4
PR_EXP_09_50,EXP_09,2020-09-20,Phase 2 (2020~2021),[채상욱 애널리스트] 2020년 Phase 2 (2020~2021) 부동산 전망: 수급 부족으로 인한 강한 반등!,서울 핵심지 (강남/마용성),1년 (12M),수급 부족으로 인한 강한 반등,1.4,아파트 매매/전세,현재 시장은 2022 하락 적중 -> 2023 특례보금자리론 반등 포착 -> 2024 상급지 차별화 및 비아파트 붕괴 분석 관점에서 분석해야 합니다. 수급 부족으로 인한 강한 반등 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.,"건축 원가(공사비) 인상, 분양가 상한제 해제 효과, 정책금융(특례/신생아) 수급에 기반한 수급 부족으로 인한 강한 반등 예측",202009,75.8803065537168,82.1303925083236,8.24,1.0,99.5
PR_EXP_09_51,EXP_09,2022-08-15,Phase 3 (2022),[채상욱 애널리스트] 2022년 Phase 3 (2022) 부동산 전망: 금리 충격에 따른 15~20% 조정!,전국 및 수도권 외곽,1년 (12M),금리 충격에 따른 15~20% 조정,-1.3,아파트 매매/전세,현재 시장은 2022 하락 적중 -> 2023 특례보금자리론 반등 포착 -> 2024 상급지 차별화 및 비아파트 붕괴 분석 관점에서 분석해야 합니다. 금리 충격에 따른 15~20% 조정 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.,"건축 원가(공사비) 인상, 분양가 상한제 해제 효과, 정책금융(특례/신생아) 수급에 기반한 금리 충격에 따른 15~20% 조정 예측",202208,111.057782347418,98.0474849231658,-11.71,1.0,87.5
PR_EXP_09_52,EXP_09,2023-03-20,Phase 4 (2023),[채상욱 애널리스트] 2023년 Phase 4 (2023) 부동산 전망: 상급지 차별화 및 선별적 보합!,서울 핵심지 (강남/마용성),1년 (12M),상급지 차별화 및 선별적 보합,0.4,아파트 매매/전세,현재 시장은 2022 하락 적중 -> 2023 특례보금자리론 반등 포착 -> 2024 상급지 차별화 및 비아파트 붕괴 분석 관점에서 분석해야 합니다. 상급지 차별화 및 선별적 보합 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.,"건축 원가(공사비) 인상, 분양가 상한제 해제 효과, 정책금융(특례/신생아) 수급에 기반한 상급지 차별화 및 선별적 보합 예측",202303,78.469154068031,80.5341539038908,2.63,1.0,99.3
PR_EXP_09_53,EXP_09,2024-05-10,Phase 5 (2024~2025),[채상욱 애널리스트] 2024년 Phase 5 (2024~2025) 부동산 전망: 수급 부족으로 인한 강한 반등!,서울 핵심지 (강남/마용성),1년 (12M),수급 부족으로 인한 강한 반등,1.4,아파트 매매/전세,현재 시장은 2022 하락 적중 -> 2023 특례보금자리론 반등 포착 -> 2024 상급지 차별화 및 비아파트 붕괴 분석 관점에서 분석해야 합니다. 수급 부족으로 인한 강한 반등 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.,"건축 원가(공사비) 인상, 분양가 상한제 해제 효과, 정책금융(특례/신생아) 수급에 기반한 수급 부족으로 인한 강한 반등 예측",202405,80.8891670862245,91.3467705450292,12.93,1.0,85.5
PR_EXP_09_54,EXP_09,2025-09-15,Phase 6 (2025~2026),[채상욱 애널리스트] 2025년 Phase 6 (2025~2026) 부동산 전망: 상급지 차별화 및 선별적 보합!,서울 핵심지 (강남/마용성),1년 (12M),상급지 차별화 및 선별적 보합,0.4,아파트 매매/전세,현재 시장은 2022 하락 적중 -> 2023 특례보금자리론 반등 포착 -> 2024 상급지 차별화 및 비아파트 붕괴 분석 관점에서 분석해야 합니다. 상급지 차별화 및 선별적 보합 흐름이 나타날 것이며 서울 핵심지 (강남/마용성)을 주목해야 합니다.,"건축 원가(공사비) 인상, 분양가 상한제 해제 효과, 정책금융(특례/신생아) 수급에 기반한 상급지 차별화 및 선별적 보합 예측",202509,96.6990349668627,,,,50.0
PR_EXP_10_55,EXP_10,2018-10-15,Phase 1 (2018~2019),[한문도 교수] 2018년 Phase 1 (2018~2019) 부동산 전망: 가짜 상승 / 설거지장 경고!,전국 및 수도권 외곽,1년 (12M),가짜 상승 / 설거지장 경고,-1.8,아파트 매매/전세,"현재 시장은 소득 대비 비정상적 거품, 30~50% 폭락 불가피, 건설사/금융권 연쇄 부실 경고 관점에서 분석해야 합니다. 가짜 상승 / 설거지장 경고 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","PIR(소득대비 주택가격), HAI(주택구입부담지수), 전세사기/깡통전세 리스크, PF 부실에 기반한 가짜 상승 / 설거지장 경고 예측",201810,92.7919665682796,90.6078138958874,-2.35,1.0,73.0
PR_EXP_10_56,EXP_10,2020-09-20,Phase 2 (2020~2021),[한문도 교수] 2020년 Phase 2 (2020~2021) 부동산 전망: 가짜 상승 / 설거지장 경고!,전국 및 수도권 외곽,1년 (12M),가짜 상승 / 설거지장 경고,-1.8,아파트 매매/전세,"현재 시장은 소득 대비 비정상적 거품, 30~50% 폭락 불가피, 건설사/금융권 연쇄 부실 경고 관점에서 분석해야 합니다. 가짜 상승 / 설거지장 경고 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","PIR(소득대비 주택가격), HAI(주택구입부담지수), 전세사기/깡통전세 리스크, PF 부실에 기반한 가짜 상승 / 설거지장 경고 예측",202009,95.7829721095466,109.477515710269,14.3,0.0,19.7
PR_EXP_10_57,EXP_10,2022-08-15,Phase 3 (2022),[한문도 교수] 2022년 Phase 3 (2022) 부동산 전망: 거품 붕괴 대폭락!,전국 및 수도권 외곽,1년 (12M),거품 붕괴 대폭락,-2.0,아파트 매매/전세,"현재 시장은 소득 대비 비정상적 거품, 30~50% 폭락 불가피, 건설사/금융권 연쇄 부실 경고 관점에서 분석해야 합니다. 거품 붕괴 대폭락 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","PIR(소득대비 주택가격), HAI(주택구입부담지수), 전세사기/깡통전세 리스크, PF 부실에 기반한 거품 붕괴 대폭락 예측",202208,111.057782347418,98.0474849231658,-11.71,1.0,99.1
PR_EXP_10_58,EXP_10,2023-03-20,Phase 4 (2023),[한문도 교수] 2023년 Phase 4 (2023) 부동산 전망: 가짜 상승 / 설거지장 경고!,전국 및 수도권 외곽,1년 (12M),가짜 상승 / 설거지장 경고,-1.8,아파트 매매/전세,"현재 시장은 소득 대비 비정상적 거품, 30~50% 폭락 불가피, 건설사/금융권 연쇄 부실 경고 관점에서 분석해야 합니다. 가짜 상승 / 설거지장 경고 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","PIR(소득대비 주택가격), HAI(주택구입부담지수), 전세사기/깡통전세 리스크, PF 부실에 기반한 가짜 상승 / 설거지장 경고 예측",202303,98.6353274810389,97.9767121041568,-0.67,0.0,67.6
PR_EXP_10_59,EXP_10,2024-05-10,Phase 5 (2024~2025),[한문도 교수] 2024년 Phase 5 (2024~2025) 부동산 전망: 가짜 상승 / 설거지장 경고!,전국 및 수도권 외곽,1년 (12M),가짜 상승 / 설거지장 경고,-1.8,아파트 매매/전세,"현재 시장은 소득 대비 비정상적 거품, 30~50% 폭락 불가피, 건설사/금융권 연쇄 부실 경고 관점에서 분석해야 합니다. 가짜 상승 / 설거지장 경고 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","PIR(소득대비 주택가격), HAI(주택구입부담지수), 전세사기/깡통전세 리스크, PF 부실에 기반한 가짜 상승 / 설거지장 경고 예측",202405,97.8770590937844,98.3053349096171,0.44,0.0,64.0
PR_EXP_10_60,EXP_10,2025-09-15,Phase 6 (2025~2026),[한문도 교수] 2025년 Phase 6 (2025~2026) 부동산 전망: 가짜 상승 / 설거지장 경고!,전국 및 수도권 외곽,1년 (12M),가짜 상승 / 설거지장 경고,-1.8,아파트 매매/전세,"현재 시장은 소득 대비 비정상적 거품, 30~50% 폭락 불가피, 건설사/금융권 연쇄 부실 경고 관점에서 분석해야 합니다. 가짜 상승 / 설거지장 경고 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","PIR(소득대비 주택가격), HAI(주택구입부담지수), 전세사기/깡통전세 리스크, PF 부실에 기반한 가짜 상승 / 설거지장 경고 예측",202509,98.743226761869,,,,50.0
PR_EXP_11_61,EXP_11,2018-10-15,Phase 1 (2018~2019),[라이트하우스] 2018년 Phase 1 (2018~2019) 부동산 전망: 가짜 상승 / 설거지장 경고!,전국 및 수도권 외곽,1년 (12M),가짜 상승 / 설거지장 경고,-1.8,아파트 매매/전세,"현재 시장은 부동산은 폰지사기, 2015년 이전 가격으로 대폭락, 영끌족의 최후 관점에서 분석해야 합니다. 가짜 상승 / 설거지장 경고 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","인구 감소 및 고령화, 가계부채 한계, 유동성 거품 붕괴, 실질소득 감소에 기반한 가짜 상승 / 설거지장 경고 예측",201810,92.7919665682796,90.6078138958874,-2.35,1.0,73.0
PR_EXP_11_62,EXP_11,2020-09-20,Phase 2 (2020~2021),[라이트하우스] 2020년 Phase 2 (2020~2021) 부동산 전망: 가짜 상승 / 설거지장 경고!,전국 및 수도권 외곽,1년 (12M),가짜 상승 / 설거지장 경고,-1.8,아파트 매매/전세,"현재 시장은 부동산은 폰지사기, 2015년 이전 가격으로 대폭락, 영끌족의 최후 관점에서 분석해야 합니다. 가짜 상승 / 설거지장 경고 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","인구 감소 및 고령화, 가계부채 한계, 유동성 거품 붕괴, 실질소득 감소에 기반한 가짜 상승 / 설거지장 경고 예측",202009,95.7829721095466,109.477515710269,14.3,0.0,19.7
PR_EXP_11_63,EXP_11,2022-08-15,Phase 3 (2022),[라이트하우스] 2022년 Phase 3 (2022) 부동산 전망: 거품 붕괴 대폭락!,전국 및 수도권 외곽,1년 (12M),거품 붕괴 대폭락,-2.0,아파트 매매/전세,"현재 시장은 부동산은 폰지사기, 2015년 이전 가격으로 대폭락, 영끌족의 최후 관점에서 분석해야 합니다. 거품 붕괴 대폭락 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","인구 감소 및 고령화, 가계부채 한계, 유동성 거품 붕괴, 실질소득 감소에 기반한 거품 붕괴 대폭락 예측",202208,111.057782347418,98.0474849231658,-11.71,1.0,99.1
PR_EXP_11_64,EXP_11,2023-03-20,Phase 4 (2023),[라이트하우스] 2023년 Phase 4 (2023) 부동산 전망: 가짜 상승 / 설거지장 경고!,전국 및 수도권 외곽,1년 (12M),가짜 상승 / 설거지장 경고,-1.8,아파트 매매/전세,"현재 시장은 부동산은 폰지사기, 2015년 이전 가격으로 대폭락, 영끌족의 최후 관점에서 분석해야 합니다. 가짜 상승 / 설거지장 경고 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","인구 감소 및 고령화, 가계부채 한계, 유동성 거품 붕괴, 실질소득 감소에 기반한 가짜 상승 / 설거지장 경고 예측",202303,98.6353274810389,97.9767121041568,-0.67,0.0,67.6
PR_EXP_11_65,EXP_11,2024-05-10,Phase 5 (2024~2025),[라이트하우스] 2024년 Phase 5 (2024~2025) 부동산 전망: 가짜 상승 / 설거지장 경고!,전국 및 수도권 외곽,1년 (12M),가짜 상승 / 설거지장 경고,-1.8,아파트 매매/전세,"현재 시장은 부동산은 폰지사기, 2015년 이전 가격으로 대폭락, 영끌족의 최후 관점에서 분석해야 합니다. 가짜 상승 / 설거지장 경고 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","인구 감소 및 고령화, 가계부채 한계, 유동성 거품 붕괴, 실질소득 감소에 기반한 가짜 상승 / 설거지장 경고 예측",202405,97.8770590937844,98.3053349096171,0.44,0.0,64.0
PR_EXP_11_66,EXP_11,2025-09-15,Phase 6 (2025~2026),[라이트하우스] 2025년 Phase 6 (2025~2026) 부동산 전망: 가짜 상승 / 설거지장 경고!,전국 및 수도권 외곽,1년 (12M),가짜 상승 / 설거지장 경고,-1.8,아파트 매매/전세,"현재 시장은 부동산은 폰지사기, 2015년 이전 가격으로 대폭락, 영끌족의 최후 관점에서 분석해야 합니다. 가짜 상승 / 설거지장 경고 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","인구 감소 및 고령화, 가계부채 한계, 유동성 거품 붕괴, 실질소득 감소에 기반한 가짜 상승 / 설거지장 경고 예측",202509,98.743226761869,,,,50.0
PR_EXP_12_67,EXP_12,2018-10-15,Phase 1 (2018~2019),[쇼킹부동산] 2018년 Phase 1 (2018~2019) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 금리 3%대에서는 버틸 재간 없다, 역전세 폭풍, 폭락장에서 급매 및 분양 줍기 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","기준금리와 전세가격 연동성, 역전세난 시차 분석, 3기 신도시 사전청약 타이밍에 기반한 추격매수 금지 / 고평가 예측",201810,85.4841350493162,84.6894962277196,-0.93,0.0,85.7
PR_EXP_12_68,EXP_12,2020-09-20,Phase 2 (2020~2021),[쇼킹부동산] 2020년 Phase 2 (2020~2021) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 금리 3%대에서는 버틸 재간 없다, 역전세 폭풍, 폭락장에서 급매 및 분양 줍기 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","기준금리와 전세가격 연동성, 역전세난 시차 분석, 3기 신도시 사전청약 타이밍에 기반한 추격매수 금지 / 고평가 예측",202009,88.4756187372587,94.4817517798157,6.79,0.0,61.0
PR_EXP_12_69,EXP_12,2022-08-15,Phase 3 (2022),[쇼킹부동산] 2022년 Phase 3 (2022) 부동산 전망: 하락세 진입 / PF 위기!,전국 및 수도권 외곽,1년 (12M),하락세 진입 / PF 위기,-1.5,아파트 매매/전세,"현재 시장은 금리 3%대에서는 버틸 재간 없다, 역전세 폭풍, 폭락장에서 급매 및 분양 줍기 관점에서 분석해야 합니다. 하락세 진입 / PF 위기 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","기준금리와 전세가격 연동성, 역전세난 시차 분석, 3기 신도시 사전청약 타이밍에 기반한 하락세 진입 / PF 위기 예측",202208,111.057782347418,98.0474849231658,-11.71,1.0,91.3
PR_EXP_12_70,EXP_12,2023-03-20,Phase 4 (2023),[쇼킹부동산] 2023년 Phase 4 (2023) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 금리 3%대에서는 버틸 재간 없다, 역전세 폭풍, 폭락장에서 급매 및 분양 줍기 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","기준금리와 전세가격 연동성, 역전세난 시차 분석, 3기 신도시 사전청약 타이밍에 기반한 추격매수 금지 / 고평가 예측",202303,85.5256148733573,86.4486389801871,1.08,0.0,79.3
PR_EXP_12_71,EXP_12,2024-05-10,Phase 5 (2024~2025),[쇼킹부동산] 2024년 Phase 5 (2024~2025) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 금리 3%대에서는 버틸 재간 없다, 역전세 폭풍, 폭락장에서 급매 및 분양 줍기 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","기준금리와 전세가격 연동성, 역전세난 시차 분석, 3기 신도시 사전청약 타이밍에 기반한 추격매수 금지 / 고평가 예측",202405,86.7300623445947,92.5551775556444,6.72,0.0,61.2
PR_EXP_12_72,EXP_12,2025-09-15,Phase 6 (2025~2026),[쇼킹부동산] 2025년 Phase 6 (2025~2026) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 금리 3%대에서는 버틸 재간 없다, 역전세 폭풍, 폭락장에서 급매 및 분양 줍기 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","기준금리와 전세가격 연동성, 역전세난 시차 분석, 3기 신도시 사전청약 타이밍에 기반한 추격매수 금지 / 고평가 예측",202509,95.9271574483128,,,,50.0
PR_EXP_13_73,EXP_13,2018-10-15,Phase 1 (2018~2019),[선대인 소장] 2018년 Phase 1 (2018~2019) 부동산 전망: 가짜 상승 / 설거지장 경고!,전국 및 수도권 외곽,1년 (12M),가짜 상승 / 설거지장 경고,-1.8,아파트 매매/전세,"현재 시장은 정해진 미래 부동산 대폭락, 일본식 장기 침체 진입, 부동산 자산 축소 필수 관점에서 분석해야 합니다. 가짜 상승 / 설거지장 경고 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","인구학적 생산가능인구 감소, 베이비부머 은퇴 매물 출회, 주택보급률 포화에 기반한 가짜 상승 / 설거지장 경고 예측",201810,92.7919665682796,90.6078138958874,-2.35,1.0,73.0
PR_EXP_13_74,EXP_13,2020-09-20,Phase 2 (2020~2021),[선대인 소장] 2020년 Phase 2 (2020~2021) 부동산 전망: 가짜 상승 / 설거지장 경고!,전국 및 수도권 외곽,1년 (12M),가짜 상승 / 설거지장 경고,-1.8,아파트 매매/전세,"현재 시장은 정해진 미래 부동산 대폭락, 일본식 장기 침체 진입, 부동산 자산 축소 필수 관점에서 분석해야 합니다. 가짜 상승 / 설거지장 경고 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","인구학적 생산가능인구 감소, 베이비부머 은퇴 매물 출회, 주택보급률 포화에 기반한 가짜 상승 / 설거지장 경고 예측",202009,95.7829721095466,109.477515710269,14.3,0.0,19.7
PR_EXP_13_75,EXP_13,2022-08-15,Phase 3 (2022),[선대인 소장] 2022년 Phase 3 (2022) 부동산 전망: 거품 붕괴 대폭락!,전국 및 수도권 외곽,1년 (12M),거품 붕괴 대폭락,-2.0,아파트 매매/전세,"현재 시장은 정해진 미래 부동산 대폭락, 일본식 장기 침체 진입, 부동산 자산 축소 필수 관점에서 분석해야 합니다. 거품 붕괴 대폭락 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","인구학적 생산가능인구 감소, 베이비부머 은퇴 매물 출회, 주택보급률 포화에 기반한 거품 붕괴 대폭락 예측",202208,111.057782347418,98.0474849231658,-11.71,1.0,99.1
PR_EXP_13_76,EXP_13,2023-03-20,Phase 4 (2023),[선대인 소장] 2023년 Phase 4 (2023) 부동산 전망: 가짜 상승 / 설거지장 경고!,전국 및 수도권 외곽,1년 (12M),가짜 상승 / 설거지장 경고,-1.8,아파트 매매/전세,"현재 시장은 정해진 미래 부동산 대폭락, 일본식 장기 침체 진입, 부동산 자산 축소 필수 관점에서 분석해야 합니다. 가짜 상승 / 설거지장 경고 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","인구학적 생산가능인구 감소, 베이비부머 은퇴 매물 출회, 주택보급률 포화에 기반한 가짜 상승 / 설거지장 경고 예측",202303,98.6353274810389,97.9767121041568,-0.67,0.0,67.6
PR_EXP_13_77,EXP_13,2024-05-10,Phase 5 (2024~2025),[선대인 소장] 2024년 Phase 5 (2024~2025) 부동산 전망: 가짜 상승 / 설거지장 경고!,전국 및 수도권 외곽,1년 (12M),가짜 상승 / 설거지장 경고,-1.8,아파트 매매/전세,"현재 시장은 정해진 미래 부동산 대폭락, 일본식 장기 침체 진입, 부동산 자산 축소 필수 관점에서 분석해야 합니다. 가짜 상승 / 설거지장 경고 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","인구학적 생산가능인구 감소, 베이비부머 은퇴 매물 출회, 주택보급률 포화에 기반한 가짜 상승 / 설거지장 경고 예측",202405,97.8770590937844,98.3053349096171,0.44,0.0,64.0
PR_EXP_13_78,EXP_13,2025-09-15,Phase 6 (2025~2026),[선대인 소장] 2025년 Phase 6 (2025~2026) 부동산 전망: 가짜 상승 / 설거지장 경고!,전국 및 수도권 외곽,1년 (12M),가짜 상승 / 설거지장 경고,-1.8,아파트 매매/전세,"현재 시장은 정해진 미래 부동산 대폭락, 일본식 장기 침체 진입, 부동산 자산 축소 필수 관점에서 분석해야 합니다. 가짜 상승 / 설거지장 경고 흐름이 나타날 것이며 전국 및 수도권 외곽을 주목해야 합니다.","인구학적 생산가능인구 감소, 베이비부머 은퇴 매물 출회, 주택보급률 포화에 기반한 가짜 상승 / 설거지장 경고 예측",202509,98.743226761869,,,,50.0
PR_EXP_14_79,EXP_14,2018-10-15,Phase 1 (2018~2019),[리치고 김기원] 2018년 Phase 1 (2018~2019) 부동산 전망: 추격매수 금지 / 고평가!,서울 및 수도권,1년 (12M),추격매수 금지 / 고평가,-0.9,아파트 매매/전세,"현재 시장은 데이터가 가리키는 위험 신호, 2021년 극단적 버블 경고, 데이터상 무릎 이하에서만 매수 관점에서 분석해야 합니다. 추격매수 금지 / 고평가 흐름이 나타날 것이며 서울 및 수도권을 주목해야 합니다.","소득 대비 저평가 인덱스, M2 통화량 대비 부동산 비율, 전세가율 및 거래량 복합 알고리즘에 기반한 추격매수 금지 / 고평가 예측",201810,85.4841350493162,84.6894962277196,-0.93,0.0,85.7
